Gia,Dia chi,Dien tich,Gia/m²,Huong dat,Loai hinh dat,Chieu ngang,Chieu dai,Quan
10.3,"Ngô Tất Tố, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",105.5,97.63,Tây Nam,Đất thổ cư,6.0,20.0,Hải Châu
2.43,"383, Nguyễn Tuyển, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng",90.0,27.0,Tây Nam,Đất thổ cư,5.0,18.0,Ngũ Hành Sơn
3.8,"Bùi Tấn Diên, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",110.0,34.55,Tây Nam,Đất nền dự án,5.0,22.0,Liên Chiểu
2.15,"Mẹ Suốt , Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",87.1,24.68,,Đất thổ cư,5.0,17.06,Liên Chiểu
1.6,"Sát Chợ An Ngãi Đông, Xã Hòa Sơn, Huyện Hòa Vang, Đà Nẵng",87.0,18.39,Đông Nam,Đất thổ cư,5.0,17.4,Hòa Vang
1.63,"Đương Thôn 605, Xã Hòa Tiến, Huyện Hòa Vang, Đà Nẵng",200.0,8.15,Đông Bắc,Đất thổ cư,13.5,16.0,Hòa Vang
4.7,"Phường Hòa Hải, Quận Ngũ Hành Sơn",136.0,34.56,Đông,Đất nền dự án,7.5,18.13,Ngũ Hành Sơn
4.75,"Phường Hòa Hải, Quận Ngũ Hành Sơn",155.0,30.65,Đông,Đất nền dự án,9.0,17.22,Ngũ Hành Sơn
2.75,"Phường Hòa Hải, Quận Ngũ Hành Sơn",90.0,30.56,Bắc,Đất nền dự án,6.0,15.0,Ngũ Hành Sơn
3.4,"Phường Hòa Hải, Quận Ngũ Hành Sơn",112.0,30.36,Bắc,Đất nền dự án,7.5,14.93,Ngũ Hành Sơn
13.0,"Phường Hòa Hải, Quận Ngũ Hành Sơn",375.0,34.67,Đông Bắc,Đất nền dự án,15.0,25.0,Ngũ Hành Sơn
7.59,"Phường Hòa Hải, Quận Ngũ Hành Sơn",345.0,22.0,,Đất nền dự án,15.0,23.0,Ngũ Hành Sơn
12.0,"Phường Hòa Hải, Quận Ngũ Hành Sơn",361.0,33.24,Đông Bắc,Đất nền dự án,15.0,24.07,Ngũ Hành Sơn
1.6,"Xã Hòa Châu, Huyện Hòa Vang",120.0,13.33,,Đất nền dự án,8.8,13.64,Hòa Vang
1.98,"Phường Hòa An, Quận Cẩm Lệ",88.0,22.5,Tây Bắc,Đất nền dự án,7.0,12.57,Cẩm Lệ
13.0,"Phường Hòa Hải, Quận Ngũ Hành Sơn",375.0,34.67,,Đất nền dự án,15.0,25.0,Ngũ Hành Sơn
4.1,"Phường Thọ Quang, Quận Sơn Trà",95.0,43.16,Tây Nam,Đất nền dự án,5.0,19.0,Sơn Trà
3.05,"Phường Hòa Quý, Quận Ngũ Hành Sơn",110.0,27.73,Đông Nam,Đất nền dự án,5.0,22.0,Ngũ Hành Sơn
3.0,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,30.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
2.35,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",100.0,23.5,Tây Bắc,Đất nền dự án,5.0,20.0,Liên Chiểu
3.6,"Phường Hòa Minh, Quận Liên Chiểu",100.0,36.0,,Đất nền dự án,5.0,20.0,Liên Chiểu
16.0,"Phường Mỹ An, Quận Ngũ Hành Sơn",140.0,114.29,Tây,Đất nền dự án,5.0,28.0,Ngũ Hành Sơn
8.4,"Phường Khuê Mỹ, Quận Ngũ Hành Sơn",140.0,60.0,Đông,Đất nền dự án,7.0,20.0,Ngũ Hành Sơn
2.45,"Phường Hòa Hải, Quận Ngũ Hành Sơn",171.0,14.33,Đông Bắc,Đất nền dự án,7.0,24.43,Ngũ Hành Sơn
5.3,"Phường Hòa Quý, Quận Ngũ Hành Sơn",300.0,17.67,Đông Nam,Đất nền dự án,15.0,20.0,Ngũ Hành Sơn
8.5,"Phường Hòa Hải, Quận Ngũ Hành Sơn",100.0,85.0,Đông,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
1.34,"Phường Hòa Quý, Quận Ngũ Hành Sơn",216.0,6.2,Nam,Đất nền dự án,9.0,24.0,Ngũ Hành Sơn
2.55,"Phường Hòa Hải, Quận Ngũ Hành Sơn",96.0,26.56,,Đất nền dự án,6.0,16.0,Ngũ Hành Sơn
4.05,"Phường Hòa Hải, Quận Ngũ Hành Sơn",180.0,22.5,,Đất nền dự án,7.5,24.0,Ngũ Hành Sơn
2.45,"Phường Hòa Quý, Quận Ngũ Hành Sơn",96.0,25.52,Đông Nam,Đất nền dự án,6.0,16.0,Ngũ Hành Sơn
2.4,"Phường Hòa Hải, Quận Ngũ Hành Sơn",96.0,25.0,,Đất nền dự án,6.0,16.0,Ngũ Hành Sơn
2.7,"Phường Hòa Hải, Quận Ngũ Hành Sơn",144.0,18.75,,Đất nền dự án,6.0,24.0,Ngũ Hành Sơn
2.45,"Phường Hòa Hải, Quận Ngũ Hành Sơn",96.0,25.52,Đông Nam,Đất nền dự án,6.0,16.0,Ngũ Hành Sơn
2.4,"Phường Hòa Hải, Quận Ngũ Hành Sơn",96.0,25.0,,Đất nền dự án,6.0,16.0,Ngũ Hành Sơn
10.8,"Phường Hòa Hải, Quận Ngũ Hành Sơn",240.0,45.0,,Đất nền dự án,12.0,20.0,Ngũ Hành Sơn
2.45,"Phường Hòa Hải, Quận Ngũ Hành Sơn",96.0,25.52,Đông Nam,Đất nền dự án,6.0,16.0,Ngũ Hành Sơn
2.45,"Phường Hòa Hải, Quận Ngũ Hành Sơn",98.0,25.0,,Đất nền dự án,6.0,16.33,Ngũ Hành Sơn
2.45,"Phường Hòa Hải, Quận Ngũ Hành Sơn",96.0,25.52,,Đất nền dự án,6.0,16.0,Ngũ Hành Sơn
2.35,"Phường Hòa Hải, Quận Ngũ Hành Sơn",96.0,24.48,,Đất nền dự án,6.0,16.0,Ngũ Hành Sơn
2.43,"Phường Hòa Hải, Quận Ngũ Hành Sơn",98.0,24.8,Đông Nam,Đất nền dự án,6.0,16.33,Ngũ Hành Sơn
2.55,"Phường Hòa Hải, Quận Ngũ Hành Sơn",114.0,22.37,,Đất nền dự án,6.0,19.0,Ngũ Hành Sơn
4.1,"Phường Hòa Hải, Quận Ngũ Hành Sơn",180.0,22.78,Nam,Đất nền dự án,7.5,24.0,Ngũ Hành Sơn
4.95,"Phường Hòa Hải, Quận Ngũ Hành Sơn",216.0,22.92,Nam,Đất nền dự án,9.0,24.0,Ngũ Hành Sơn
4.95,"Phường Hòa Hải, Quận Ngũ Hành Sơn",216.0,22.92,Nam,Đất nền dự án,9.0,24.0,Ngũ Hành Sơn
2.43,"Phường Hòa Hải, Quận Ngũ Hành Sơn",98.0,24.8,Đông Nam,Đất nền dự án,6.0,16.33,Ngũ Hành Sơn
6.2,"Phường Hòa Hải, Quận Ngũ Hành Sơn",154.0,40.26,,Đất nền dự án,9.0,17.11,Ngũ Hành Sơn
2.7,"Phường Hòa Hải, Quận Ngũ Hành Sơn",108.0,25.0,,Đất nền dự án,6.0,18.0,Ngũ Hành Sơn
3.2,"Phường Hòa Hải, Quận Ngũ Hành Sơn",102.0,31.37,,Đất nền dự án,6.0,17.0,Ngũ Hành Sơn
3.25,"Phường Hòa Hải, Quận Ngũ Hành Sơn",108.0,30.09,,Đất nền dự án,6.0,18.0,Ngũ Hành Sơn
4.55,"Phường Nại Hiên Đông, Quận Sơn Trà",89.0,51.12,,Đất nền dự án,5.0,17.8,Sơn Trà
2.35,"Phường Hòa Hải, Quận Ngũ Hành Sơn",96.0,24.48,Đông Nam,Đất nền dự án,6.0,16.0,Ngũ Hành Sơn
2.55,"Phường Hòa Hải, Quận Ngũ Hành Sơn",102.0,25.0,Tây Nam,Đất nền dự án,6.0,17.0,Ngũ Hành Sơn
2.65,"Phường Hòa Hải, Quận Ngũ Hành Sơn",102.0,25.98,Tây Bắc,Đất nền dự án,6.0,17.0,Ngũ Hành Sơn
3.3,"Phường Hòa Hải, Quận Ngũ Hành Sơn",109.0,30.28,Tây Bắc,Đất nền dự án,6.0,18.17,Ngũ Hành Sơn
7.5,"Phường Hòa An, Quận Cẩm Lệ",190.0,39.47,Đông Nam,Đất nền dự án,10.0,19.0,Cẩm Lệ
2.45,"Phường Hòa Hải, Quận Ngũ Hành Sơn",102.0,24.02,,Đất nền dự án,6.0,17.0,Ngũ Hành Sơn
3.25,"Phường Hòa Hải, Quận Ngũ Hành Sơn",144.0,22.57,Đông,Đất nền dự án,6.0,24.0,Ngũ Hành Sơn
3.2,"Phường Hòa Hải, Quận Ngũ Hành Sơn",102.0,31.37,Nam,Đất nền dự án,6.0,17.0,Ngũ Hành Sơn
2.25,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",100.0,22.5,,Đất nền dự án,5.0,20.0,Liên Chiểu
3.5,"Phường Hòa Hải, Quận Ngũ Hành Sơn",108.0,32.41,Tây,Đất nền dự án,6.0,18.0,Ngũ Hành Sơn
4.6,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",184.5,24.93,Nam,Đất nền dự án,8.0,23.06,Liên Chiểu
2.09,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",100.0,20.9,,Đất nền dự án,5.0,20.0,Liên Chiểu
1.9,"Phường Hòa Hiệp Bắc, Quận Liên Chiểu",100.0,19.0,Đông Bắc,Đất nền dự án,5.0,20.0,Liên Chiểu
3.7,"Phường Hòa Hải, Quận Ngũ Hành Sơn",108.0,34.26,Đông,Đất nền dự án,6.0,18.0,Ngũ Hành Sơn
2.65,"Phường Hòa Hải, Quận Ngũ Hành Sơn",108.0,24.54,,Đất nền dự án,6.0,18.0,Ngũ Hành Sơn
2.7,"Phường Hòa Hải, Quận Ngũ Hành Sơn",96.0,28.12,,Đất nền dự án,6.0,16.0,Ngũ Hành Sơn
6.8,"Phường Hòa Hải, Quận Ngũ Hành Sơn",154.0,44.16,Nam,Đất nền dự án,9.0,17.11,Ngũ Hành Sơn
2.7,"Phường Hòa Hải, Quận Ngũ Hành Sơn",90.0,30.0,,Đất nền dự án,6.0,15.0,Ngũ Hành Sơn
4.3,"Phường Hòa Hải, Quận Ngũ Hành Sơn",180.0,23.89,,Đất nền dự án,7.5,24.0,Ngũ Hành Sơn
3.1,"Phường Hòa Hải, Quận Ngũ Hành Sơn",144.0,21.53,Đông,Đất nền dự án,6.0,24.0,Ngũ Hành Sơn
2.5,"Phường Hòa Hải, Quận Ngũ Hành Sơn",102.0,24.51,,Đất nền dự án,6.0,17.0,Ngũ Hành Sơn
3.5,"Phường Hòa Hải, Quận Ngũ Hành Sơn",142.0,24.65,,Đất nền dự án,6.0,23.67,Ngũ Hành Sơn
4.15,"Phường Hòa Hải, Quận Ngũ Hành Sơn",180.0,23.06,,Đất nền dự án,7.5,24.0,Ngũ Hành Sơn
2.35,"Phường Hòa Hải, Quận Ngũ Hành Sơn",90.0,26.11,,Đất nền dự án,6.0,15.0,Ngũ Hành Sơn
3.3,"Phường Hòa Hải, Quận Ngũ Hành Sơn",108.0,30.56,,Đất nền dự án,6.0,18.0,Ngũ Hành Sơn
3.7,"Phường Hòa Hải, Quận Ngũ Hành Sơn",108.0,34.26,Đông,Đất nền dự án,6.0,18.0,Ngũ Hành Sơn
3.1,"Phường Hòa Hải, Quận Ngũ Hành Sơn",144.0,21.53,Đông,Đất nền dự án,6.0,24.0,Ngũ Hành Sơn
2.5,"Phường Hòa Hải, Quận Ngũ Hành Sơn",102.0,24.51,,Đất nền dự án,6.0,17.0,Ngũ Hành Sơn
2.07,"Phường Hòa Hải, Quận Ngũ Hành Sơn",300.0,6.9,Đông Bắc,Đất nền dự án,15.0,20.0,Ngũ Hành Sơn
2.5,"Phường Hòa Hải, Quận Ngũ Hành Sơn",102.0,24.51,,Đất nền dự án,6.0,17.0,Ngũ Hành Sơn
5.0,"Phường Hòa An, Quận Cẩm Lệ",130.0,38.46,Tây Nam,Đất nền dự án,5.0,26.0,Cẩm Lệ
2.42,Quận Ngũ Hành Sơn,121.0,20.0,,Đất nền dự án,5.5,22.0,Ngũ Hành Sơn
1.86,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",100.0,18.6,Đông Bắc,Đất nền dự án,5.0,20.0,Liên Chiểu
2.5,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,25.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
2.15,"Phường Hòa Quý, Quận Ngũ Hành Sơn",109.0,19.72,Bắc,Đất nền dự án,5.0,21.8,Ngũ Hành Sơn
3.3,"Phường Hòa Khánh Bắc, Quận Liên Chiểu",109.0,30.28,,Đất nền dự án,5.0,21.8,Liên Chiểu
4.3,"Phường Hòa Hải, Quận Ngũ Hành Sơn",136.0,31.62,Đông,Đất nền dự án,7.5,18.13,Ngũ Hành Sơn
2.25,Quận Liên Chiểu,100.0,22.5,,Đất nền dự án,7.0,14.29,Liên Chiểu
1.58,"Xã Hòa Châu, Huyện Hòa Vang",120.0,13.17,,Đất nền dự án,5.37,22.35,Hòa Vang
4.19,"Phường Phước Mỹ, Quận Sơn Trà",90.0,46.56,,Đất nền dự án,4.1,21.95,Sơn Trà
11.0,"Phường Hòa Hiệp Bắc, Quận Liên Chiểu",246.0,44.72,Đông Nam,Đất nền dự án,8.0,30.75,Liên Chiểu
2.45,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",100.0,24.5,Đông Bắc,Đất nền dự án,5.0,20.0,Liên Chiểu
2.45,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",118.0,20.76,,Đất nền dự án,6.0,19.67,Liên Chiểu
2.15,"Phường Hòa Hải, Quận Ngũ Hành Sơn",134.0,16.04,Đông,Đất nền dự án,5.5,24.36,Ngũ Hành Sơn
8.5,"Phường An Hải Bắc, Quận Sơn Trà",120.0,70.83,Tây Bắc,Đất nền dự án,5.0,24.0,Sơn Trà
4.6,"Phường An Khê, Quận Thanh Khê",90.0,51.11,Đông Bắc,Đất nền dự án,5.0,18.0,Thanh Khê
5.0,"Phường Hòa Hải, Quận Ngũ Hành Sơn",143.0,34.97,Đông Nam,Đất nền dự án,7.5,19.07,Ngũ Hành Sơn
5.0,"Phường Hòa Hải, Quận Ngũ Hành Sơn",142.0,35.21,Đông Nam,Đất nền dự án,7.5,18.93,Ngũ Hành Sơn
3.7,"Phường Hòa Minh, Quận Liên Chiểu",90.0,41.11,,Đất nền dự án,5.0,18.0,Liên Chiểu
8.5,"Phường Hòa Hải, Quận Ngũ Hành Sơn",211.0,40.28,,Đất nền dự án,7.5,28.13,Ngũ Hành Sơn
6.0,"Phường Hòa Hải, Quận Ngũ Hành Sơn",125.0,48.0,Tây Bắc,Đất nền dự án,5.0,25.0,Ngũ Hành Sơn
3.9,"Phường Hòa Minh, Quận Liên Chiểu",95.0,41.05,Tây Nam,Đất nền dự án,5.0,19.0,Liên Chiểu
2.2,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",100.0,22.0,Đông Nam,Đất nền dự án,5.0,20.0,Liên Chiểu
11.0,"Phường Hòa Hải, Quận Ngũ Hành Sơn",375.0,29.33,,Đất nền dự án,15.0,25.0,Ngũ Hành Sơn
2.1,"Phường Hòa Hiệp Bắc, Quận Liên Chiểu",100.0,21.0,,Đất nền dự án,10.0,10.0,Liên Chiểu
1.85,Quận Cẩm Lệ,100.0,18.5,Đông,Đất nền dự án,5.0,20.0,Cẩm Lệ
2.15,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",100.0,21.5,,Đất nền dự án,5.0,20.0,Liên Chiểu
6.0,"Phường Hòa An, Quận Cẩm Lệ",160.0,37.5,Tây Nam,Đất nền dự án,8.0,20.0,Cẩm Lệ
2.0,"Phường Hòa Hiệp Bắc, Quận Liên Chiểu",100.0,20.0,Đông Nam,Đất nền dự án,6.0,16.67,Liên Chiểu
8.72,"Phường Hòa Hải, Quận Ngũ Hành Sơn",187.5,46.51,Tây,Đất nền dự án,7.5,25.0,Ngũ Hành Sơn
2.92,"Phường Hòa Hải, Quận Ngũ Hành Sơn",105.0,27.81,,Đất nền dự án,5.0,21.0,Ngũ Hành Sơn
2.1,"Phường Hòa Hiệp Bắc, Quận Liên Chiểu",100.0,21.0,Đông Nam,Đất nền dự án,5.0,20.0,Liên Chiểu
1.5,"Phường Hòa Hiệp Bắc, Quận Liên Chiểu",100.0,15.0,Đông Nam,Đất nền dự án,5.0,20.0,Liên Chiểu
1.5,"Phường Hòa Hiệp Bắc, Quận Liên Chiểu",100.0,15.0,,Đất nền dự án,5.0,20.0,Liên Chiểu
3.5,"Phường Hòa Hiệp Bắc, Quận Liên Chiểu",105.0,33.33,Đông Nam,Đất nền dự án,5.0,21.0,Liên Chiểu
2.29,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",100.0,22.9,Tây Bắc,Đất nền dự án,5.0,20.0,Liên Chiểu
7.8,"Phường Hòa Hải, Quận Ngũ Hành Sơn",300.0,26.0,Nam,Đất nền dự án,12.5,24.0,Ngũ Hành Sơn
6.8,"Phường Hòa Hải, Quận Ngũ Hành Sơn",154.0,44.16,Nam,Đất nền dự án,9.0,17.11,Ngũ Hành Sơn
1.35,Quận Thanh Khê,150.0,9.0,,Đất nền dự án,6.0,25.0,Thanh Khê
6.2,"Phường Hòa Hải, Quận Ngũ Hành Sơn",142.0,43.66,Bắc,Đất nền dự án,5.0,28.4,Ngũ Hành Sơn
2.7,"Phường Hòa Hải, Quận Ngũ Hành Sơn",96.0,28.12,,Đất nền dự án,6.0,16.0,Ngũ Hành Sơn
1.8,"Phường Hòa Hải, Quận Ngũ Hành Sơn",162.0,11.11,,Đất nền dự án,6.0,27.0,Ngũ Hành Sơn
1.8,"Phường Hòa Hải, Quận Ngũ Hành Sơn",165.0,10.91,,Đất nền dự án,6.0,27.5,Ngũ Hành Sơn
3.9,"Phường Hòa Hải, Quận Ngũ Hành Sơn",180.0,21.67,,Đất nền dự án,7.5,24.0,Ngũ Hành Sơn
4.32,"Phường Hòa Hải, Quận Ngũ Hành Sơn",180.0,24.0,,Đất nền dự án,7.5,24.0,Ngũ Hành Sơn
2.85,"Phường Hòa Hải, Quận Ngũ Hành Sơn",90.0,31.67,,Đất nền dự án,6.0,15.0,Ngũ Hành Sơn
4.5,"Phường Hòa Hải, Quận Ngũ Hành Sơn",180.0,25.0,,Đất nền dự án,7.5,24.0,Ngũ Hành Sơn
2.78,"Phường Hòa Hải, Quận Ngũ Hành Sơn",98.0,28.37,,Đất nền dự án,6.0,16.33,Ngũ Hành Sơn
4.05,"Phường Hòa Hải, Quận Ngũ Hành Sơn",180.0,22.5,,Đất nền dự án,7.5,24.0,Ngũ Hành Sơn
2.7,"Phường Hòa Hải, Quận Ngũ Hành Sơn",102.0,26.47,,Đất nền dự án,6.0,17.0,Ngũ Hành Sơn
1.9,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",125.0,15.2,,Đất nền dự án,5.0,25.0,Liên Chiểu
2.3,"Phường Hòa Khánh Bắc, Quận Liên Chiểu",100.0,23.0,Tây Nam,Đất nền dự án,5.0,20.0,Liên Chiểu
3.8,"Phường Hòa Hiệp Bắc, Quận Liên Chiểu",95.0,40.0,Tây,Đất nền dự án,5.0,19.0,Liên Chiểu
10.0,"Phường Hòa Hải, Quận Ngũ Hành Sơn",400.0,25.0,Nam,Đất nền dự án,15.0,26.67,Ngũ Hành Sơn
2.3,"Phường Hòa Hải, Quận Ngũ Hành Sơn",90.0,25.56,,Đất nền dự án,5.0,18.0,Ngũ Hành Sơn
5.0,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,50.0,,Đất nền dự án,5.0,20.0,Cẩm Lệ
4.4,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,44.0,Đông Nam,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
5.4,"Phường Hòa Hải, Quận Ngũ Hành Sơn",216.0,25.0,,Đất nền dự án,9.0,24.0,Ngũ Hành Sơn
3.25,"Phường Hòa Hải, Quận Ngũ Hành Sơn",108.0,30.09,,Đất nền dự án,6.0,18.0,Ngũ Hành Sơn
2.75,"Phường Hòa Hải, Quận Ngũ Hành Sơn",98.0,28.06,Nam,Đất nền dự án,6.0,16.33,Ngũ Hành Sơn
4.72,"Phường Hòa Hải, Quận Ngũ Hành Sơn",189.0,24.97,,Đất nền dự án,7.5,25.2,Ngũ Hành Sơn
5.3,"Phường Hòa Hải, Quận Ngũ Hành Sơn",216.0,24.54,,Đất nền dự án,9.0,24.0,Ngũ Hành Sơn
18.6,"Phường Hòa Xuân, Quận Cẩm Lệ",300.0,62.0,Đông Bắc,Đất nền dự án,12.0,25.0,Cẩm Lệ
20.1,"Phường Hòa Xuân, Quận Cẩm Lệ",247.5,81.21,Đông Bắc,Đất nền dự án,15.0,16.5,Cẩm Lệ
11.0,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,110.0,Tây Nam,Đất nền dự án,5.0,20.0,Cẩm Lệ
2.15,Quận Ngũ Hành Sơn,175.0,12.29,,Đất nền dự án,7.0,25.0,Ngũ Hành Sơn
4.6,"Phường Hòa Hải, Quận Ngũ Hành Sơn",138.0,33.33,,Đất nền dự án,8.0,17.25,Ngũ Hành Sơn
2.85,"Phường Hòa Hiệp Bắc, Quận Liên Chiểu",150.0,19.0,Đông Nam,Đất nền dự án,7.5,20.0,Liên Chiểu
7.2,"Phường Khuê Mỹ, Quận Ngũ Hành Sơn",90.0,80.0,Bắc,Đất nền dự án,5.0,18.0,Ngũ Hành Sơn
26.5,"Phường Khuê Mỹ, Quận Ngũ Hành Sơn",250.0,106.0,Đông,Đất nền dự án,10.0,25.0,Ngũ Hành Sơn
6.0,"Phường Hòa Hiệp Bắc, Quận Liên Chiểu",250.0,24.0,,Đất nền dự án,13.0,19.23,Liên Chiểu
2.0,"Phường An Khê, Quận Thanh Khê",60.0,33.33,,Đất nền dự án,5.0,12.0,Thanh Khê
2.6,"Phường Hòa Hải, Quận Ngũ Hành Sơn",100.0,26.0,Bắc,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.0,"Phường Hòa Minh, Quận Liên Chiểu",100.0,40.0,Tây Nam,Đất nền dự án,5.0,20.0,Liên Chiểu
4.04,"Phường Hòa Minh, Quận Liên Chiểu",95.0,42.53,Tây Nam,Đất nền dự án,5.0,19.0,Liên Chiểu
2.2,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",100.0,22.0,Đông Bắc,Đất nền dự án,5.0,20.0,Liên Chiểu
4.8,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,48.0,Đông Nam,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
2.7,"Phường Thạc Gián, Quận Thanh Khê",145.0,18.62,,Đất nền dự án,12.0,12.08,Thanh Khê
4.0,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,40.0,Tây Bắc,Đất nền dự án,5.0,20.0,Cẩm Lệ
4.0,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,40.0,Tây Bắc,Đất nền dự án,5.0,20.0,Cẩm Lệ
2.05,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",100.0,20.5,Đông Nam,Đất nền dự án,5.0,20.0,Liên Chiểu
2.4,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",100.0,24.0,Đông Nam,Đất nền dự án,5.0,20.0,Liên Chiểu
2.16,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",90.0,24.0,Đông Nam,Đất nền dự án,5.0,18.0,Liên Chiểu
1.6,Huyện Hòa Vang,105.0,15.24,,Đất nền dự án,5.0,21.0,Hòa Vang
2.58,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",105.0,24.57,,Đất nền dự án,5.0,21.0,Liên Chiểu
2.82,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",105.5,26.73,Tây Bắc,Đất nền dự án,5.0,21.1,Liên Chiểu
1.51,Huyện Hòa Vang,94.0,16.06,,Đất nền dự án,5.0,18.8,Hòa Vang
4.1,"Phường Hòa Minh, Quận Liên Chiểu",101.0,40.59,Tây Nam,Đất nền dự án,5.0,20.2,Liên Chiểu
2.47,"Phường Hòa Hiệp Nam, Quận Liên Chiểu",92.0,26.85,Tây Bắc,Đất nền dự án,5.0,18.4,Liên Chiểu
2.0,"Phường Hòa Hiệp Bắc, Quận Liên Chiểu",100.0,20.0,Tây Bắc,Đất nền dự án,6.0,16.67,Liên Chiểu
4.0,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,40.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
3.3,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,33.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
6.0,"Phường Hòa Quý, Quận Ngũ Hành Sơn",150.0,40.0,,Đất nền dự án,5.0,30.0,Ngũ Hành Sơn
3.3,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,33.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.7,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,47.0,,Đất nền dự án,10.0,10.0,Cẩm Lệ
3.3,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,33.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.0,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,40.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
2.5,"Phường Hòa Hải, Quận Ngũ Hành Sơn",172.0,14.53,Nam,Đất nền dự án,7.0,24.57,Ngũ Hành Sơn
3.33,"Phường Hòa Quý, Quận Ngũ Hành Sơn",105.0,31.71,Tây Bắc,Đất nền dự án,5.0,21.0,Ngũ Hành Sơn
2.55,"Phường Hòa Xuân, Quận Cẩm Lệ",108.0,23.61,Tây,Đất nền dự án,5.0,21.6,Cẩm Lệ
3.95,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,39.5,Tây Bắc,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.9,"Phường Hòa Quý, Quận Ngũ Hành Sơn",122.0,40.16,Đông Bắc,Đất nền dự án,5.0,24.4,Ngũ Hành Sơn
7.9,"Phường Hòa Quý, Quận Ngũ Hành Sơn",170.0,46.47,Đông Bắc,Đất nền dự án,8.0,21.25,Ngũ Hành Sơn
4.2,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,42.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.5,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,45.0,,Đất nền dự án,5.0,20.0,Cẩm Lệ
4.5,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,45.0,,Đất nền dự án,5.0,20.0,Ngũ Hành Sơn
4.1,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,41.0,,Đất nền dự án,10.0,10.0,Cẩm Lệ
3.6,"Phường Hòa Hải, Quận Ngũ Hành Sơn",120.0,30.0,Tây,Đất nền dự án,5.0,24.0,Ngũ Hành Sơn
4.0,"Phường Hòa Hiệp Bắc, Quận Liên Chiểu",95.0,42.11,Tây Nam,Đất nền dự án,5.0,19.0,Liên Chiểu
5.0,"Phường Hòa Xuân, Quận Cẩm Lệ",100.0,50.0,Đông Nam,Đất nền dự án,5.0,20.0,Cẩm Lệ
4.0,"Phường Hòa Minh, Quận Liên Chiểu",100.0,40.0,Đông Bắc,Đất nền dự án,5.0,20.0,Liên Chiểu
3.9,"Phường Hòa Minh, Quận Liên Chiểu",95.0,41.05,,Đất nền dự án,5.0,19.0,Liên Chiểu
1.5,"Phường Hòa Quý, Quận Ngũ Hành Sơn",100.0,15.0,,Đất nền dự án,10.0,10.0,Ngũ Hành Sơn
